ride_id,bike_id,ride_timestamp,ride_duration,distance,avg_vibration,avg_speed,end_lat,end_lng
641,9,2025-10-04T23:55:33,37.08,3.14,0.176,5.08,28.626622,77.200792
642,39,2025-10-06T11:44:24,52.9,4.56,0.245,5.17,28.594648,77.178821
643,30,2025-09-18T09:52:29,29.83,2.63,0.153,5.29,28.572665,77.229791
644,22,2025-10-05T08:17:25,27.7,2.33,0.15,5.05,28.589333,77.171086
645,34,2025-09-27T08:39:41,22.79,2.37,0.121,6.24,28.586121,77.203527
646,42,2025-10-19T01:50:33,51.54,5.91,0.218,6.88,28.618702,77.181304
647,40,2025-09-21T10:52:27,52.74,5.77,0.078,6.56,28.604469,77.214644
648,41,2025-09-10T20:42:08,57.82,5.47,0.234,5.68,28.570615,77.194431
649,7,2025-10-15T18:35:45,46.44,6.35,0.147,8.2,28.618874,77.178932
650,4,2025-09-25T10:55:56,18.9,1.74,0.167,5.52,28.588069,77.21959
651,44,2025-09-29T06:03:32,58.66,7.63,0.181,7.8,28.573431,77.214772
652,14,2025-10-15T15:26:00,48.97,5.05,0.133,6.19,28.629719,77.194637
653,15,2025-10-12T09:14:15,53.31,4.98,0.185,5.6,28.59099,77.219873
654,7,2025-09-21T23:05:29,10.63,1.4,0.02,7.9,28.618078,77.182794
655,50,2025-09-28T09:23:00,25.84,3.58,0.181,8.31,28.585436,77.196227
656,1,2025-09-03T03:18:13,47.89,6.01,0.273,7.53,28.628031,77.195112
657,37,2025-10-12T19:09:34,46.76,6.32,0.242,8.11,28.606619,77.200457
658,17,2025-09-25T13:30:03,30.62,2.8,0.115,5.49,28.629536,77.187624
659,43,2025-10-18T13:44:52,10.14,0.96,0.182,5.68,28.571464,77.213038
660,41,2025-09-27T18:32:36,54.06,5.13,0.309,5.69,28.572848,77.19009
661,16,2025-10-09T22:05:36,11.47,1.21,0.218,6.33,28.57859,77.225218
662,1,2025-10-10T05:27:12,42.44,3.77,0.214,5.33,28.608059,77.187016
663,1,2025-10-17T20:20:51,14.96,2.16,0.209,8.66,28.607498,77.226932
664,26,2025-10-17T21:19:14,16.89,2.53,0.084,8.99,28.572207,77.172
665,28,2025-10-18T23:50:30,29.77,3.62,0.097,7.3,28.598034,77.214812
666,10,2025-10-12T10:08:33,44.0,5.72,0.107,7.8,28.59325,77.178323
667,11,2025-09-11T04:34:28,5.52,0.76,0.163,8.26,28.619267,77.197223
668,30,2025-09-10T23:29:31,11.51,1.19,0.109,6.2,28.629393,77.177955
669,26,2025-10-15T05:34:19,16.36,2.04,0.17,7.48,28.615999,77.215634
670,5,2025-09-14T09:46:56,45.38,5.1,0.177,6.74,28.585513,77.195895
671,4,2025-09-22T22:09:13,34.71,4.17,0.214,7.21,28.578484,77.207341
672,22,2025-10-18T22:24:12,14.88,2.1,0.175,8.47,28.60791,77.19902
673,39,2025-09-16T23:39:32,43.53,6.39,0.26,8.81,28.611181,77.195425
674,29,2025-10-15T20:06:35,41.15,3.72,0.14,5.42,28.621049,77.219357
675,6,2025-09-17T18:36:12,59.24,7.23,0.179,7.32,28.584487,77.172551
676,48,2025-09-30T20:32:41,15.2,1.22,0.166,4.82,28.57471,77.183519
677,46,2025-09-01T19:06:06,49.02,6.34,0.027,7.76,28.576806,77.221183
678,39,2025-09-18T00:38:14,49.67,5.09,0.191,6.15,28.603697,77.221485
679,43,2025-10-11T17:56:33,10.25,1.05,0.12,6.15,28.614942,77.186531
680,41,2025-10-01T04:25:25,5.76,0.5,0.171,5.21,28.612438,77.189227
681,32,2025-09-12T11:52:30,7.83,0.81,0.093,6.21,28.603044,77.2091
682,12,2025-09-13T22:52:17,38.55,5.06,0.117,7.88,28.572008,77.199145
683,11,2025-10-14T13:01:26,31.67,3.37,0.191,6.38,28.623238,77.206831
684,18,2025-09-01T07:45:08,7.57,0.86,0.278,6.82,28.598164,77.2038
685,32,2025-09-24T04:55:51,38.1,5.35,0.214,8.43,28.581101,77.18644
686,38,2025-09-24T00:42:02,46.75,4.17,0.127,5.35,28.616645,77.202833
687,38,2025-09-14T02:56:12,43.85,3.76,0.08,5.14,28.627211,77.192447
688,24,2025-09-03T18:09:29,22.45,2.03,0.02,5.43,28.625703,77.193253
689,16,2025-09-18T04:35:58,37.52,4.77,0.194,7.63,28.580477,77.191537
690,4,2025-09-22T11:11:33,17.76,2.56,0.17,8.65,28.575495,77.172435
691,41,2025-10-14T22:14:57,6.15,0.65,0.197,6.34,28.575279,77.173728
692,16,2025-10-08T00:52:02,42.02,4.89,0.069,6.98,28.597259,77.170336
693,22,2025-09-21T03:34:44,38.68,3.63,0.082,5.63,28.593765,77.198269
694,46,2025-10-03T21:03:10,16.15,2.26,0.178,8.4,28.615914,77.193518
695,27,2025-10-16T23:32:23,18.71,1.99,0.196,6.38,28.583105,77.211267
696,35,2025-09-24T02:42:04,52.75,7.7,0.077,8.76,28.582095,77.201078
697,47,2025-09-22T09:25:53,37.95,3.98,0.19,6.29,28.625617,77.223052
698,37,2025-10-14T13:35:05,39.35,4.84,0.081,7.38,28.586282,77.182536
699,26,2025-09-02T13:35:40,36.54,4.19,0.099,6.88,28.6118,77.186497
700,13,2025-09-30T15:52:13,47.92,6.07,0.223,7.6,28.604484,77.214721
701,25,2025-09-12T23:13:04,31.86,3.17,0.02,5.97,28.5878,77.203242
702,5,2025-09-22T10:11:31,46.39,3.89,0.178,5.03,28.605391,77.212827
703,48,2025-10-03T17:05:04,28.43,3.75,0.192,7.91,28.571627,77.205286
704,45,2025-09-07T08:20:45,48.84,7.08,0.167,8.7,28.625803,77.202593
705,36,2025-09-28T20:54:50,57.31,4.85,0.137,5.08,28.629071,77.211233
706,32,2025-09-03T01:56:09,44.43,5.85,0.058,7.9,28.603406,77.224832
707,16,2025-10-08T20:23:30,35.72,4.51,0.127,7.58,28.600115,77.190111
708,48,2025-10-10T02:27:17,40.69,4.75,0.075,7.0,28.614039,77.199416
709,17,2025-10-11T05:46:11,53.07,6.75,0.202,7.63,28.604658,77.181268
710,26,2025-10-12T23:14:43,42.97,4.01,0.204,5.6,28.612103,77.200681
711,19,2025-10-04T21:23:39,49.94,4.59,0.177,5.51,28.617587,77.186301
712,46,2025-09-02T06:58:46,51.16,7.55,0.149,8.85,28.622978,77.20739
713,6,2025-09-29T23:15:05,36.18,4.08,0.186,6.77,28.60241,77.170917
714,37,2025-10-04T16:12:37,15.51,2.07,0.173,8.01,28.591359,77.174441
715,45,2025-10-14T04:24:25,33.64,3.88,0.157,6.92,28.602186,77.197383
716,4,2025-09-27T04:43:27,58.04,5.35,0.152,5.53,28.570716,77.213624
717,25,2025-09-07T16:27:35,15.46,2.2,0.126,8.54,28.613685,77.204058
718,27,2025-09-17T01:20:13,23.87,3.09,0.154,7.77,28.579068,77.193393
719,40,2025-09-13T15:53:06,32.21,3.67,0.205,6.84,28.609004,77.218499
720,10,2025-09-21T08:28:31,14.65,1.38,0.058,5.65,28.623725,77.222687
721,48,2025-09-04T04:00:59,37.69,3.61,0.167,5.75,28.625116,77.174379
722,7,2025-10-07T02:49:22,48.54,5.68,0.126,7.02,28.597161,77.195489
723,42,2025-10-16T22:30:54,58.65,4.83,0.197,4.94,28.627686,77.227999
724,24,2025-09-25T01:02:35,21.13,2.38,0.276,6.76,28.574314,77.200854
725,25,2025-09-01T15:04:34,45.31,4.44,0.067,5.88,28.600683,77.216993
726,4,2025-09-23T03:37:12,21.96,2.43,0.21,6.64,28.593011,77.171778
727,38,2025-10-15T02:49:54,28.87,3.02,0.143,6.28,28.593875,77.210584
728,43,2025-09-24T19:11:39,54.49,5.78,0.122,6.36,28.587569,77.226313
729,7,2025-10-16T15:42:33,39.96,5.23,0.142,7.85,28.57554,77.189272
730,38,2025-09-01T15:00:07,55.88,4.57,0.129,4.91,28.61471,77.215494
731,39,2025-09-09T20:04:57,54.21,4.91,0.154,5.43,28.628882,77.219623
732,45,2025-10-18T08:51:57,16.86,2.16,0.022,7.69,28.60183,77.179945
733,46,2025-09-08T14:00:38,13.9,1.25,0.148,5.4,28.592385,77.185465
734,15,2025-09-19T19:43:37,27.77,4.16,0.038,8.99,28.624159,77.222219
735,47,2025-10-08T09:34:51,53.27,4.69,0.28,5.28,28.601544,77.1757
736,11,2025-09-29T09:10:36,53.23,7.97,0.02,8.98,28.62401,77.189687
737,44,2025-10-13T18:16:41,21.17,2.3,0.212,6.52,28.612789,77.220815
738,28,2025-09-16T21:49:25,44.6,3.81,0.206,5.13,28.58904,77.220291
739,10,2025-10-18T23:42:50,18.91,2.66,0.117,8.44,28.627421,77.175527
740,49,2025-09-02T03:49:24,19.6,2.61,0.215,7.99,28.618196,77.226311
741,34,2025-09-26T16:18:27,36.47,4.03,0.108,6.63,28.606228,77.189683
742,27,2025-09-15T12:02:36,45.43,5.68,0.168,7.5,28.579768,77.172658
743,20,2025-09-14T20:53:01,57.82,6.59,0.137,6.84,28.576758,77.196136
744,20,2025-09-05T11:10:25,51.81,6.17,0.141,7.15,28.614952,77.228947
745,18,2025-10-13T04:01:02,23.88,2.49,0.329,6.26,28.586425,77.186457
746,37,2025-09-23T01:10:58,28.92,2.83,0.146,5.87,28.570035,77.180707
747,4,2025-09-21T00:15:21,49.74,4.91,0.157,5.92,28.575286,77.223721
748,1,2025-09-16T04:50:25,49.14,6.74,0.168,8.23,28.620229,77.229504
749,19,2025-09-30T20:50:58,54.47,5.44,0.139,5.99,28.61854,77.219649
750,46,2025-09-17T07:38:56,30.61,3.32,0.213,6.51,28.585931,77.174937
751,38,2025-09-29T03:24:25,56.71,5.33,0.107,5.64,28.601011,77.199772
752,8,2025-09-24T18:29:41,20.15,2.92,0.137,8.69,28.628707,77.195221
753,6,2025-09-12T05:19:12,5.37,0.71,0.06,7.93,28.594656,77.174814
754,9,2025-10-06T07:11:30,32.08,3.98,0.182,7.44,28.629154,77.181315
755,16,2025-09-23T02:56:48,14.44,1.61,0.201,6.69,28.585236,77.195039
756,9,2025-09-02T07:06:42,19.22,2.63,0.127,8.21,28.577352,77.224207
757,50,2025-10-08T08:04:28,53.96,7.19,0.243,7.99,28.615162,77.171303
758,11,2025-10-14T06:28:35,39.71,5.87,0.26,8.87,28.588869,77.180649
759,2,2025-09-04T22:01:25,39.56,5.22,0.167,7.92,28.611601,77.188254
760,41,2025-09-17T06:35:40,24.03,2.7,0.099,6.74,28.577683,77.200948
761,45,2025-09-21T01:52:27,39.76,5.23,0.074,7.89,28.579116,77.193461
762,43,2025-10-01T13:02:19,14.46,1.86,0.021,7.72,28.613343,77.180692
763,49,2025-10-02T21:47:08,38.21,4.05,0.141,6.36,28.58754,77.217694
764,24,2025-10-08T14:19:48,42.37,4.01,0.182,5.68,28.604068,77.186163
765,18,2025-10-11T04:39:12,42.66,5.96,0.164,8.38,28.593533,77.199013
766,24,2025-10-04T08:24:02,48.06,4.39,0.155,5.48,28.607403,77.174322
767,47,2025-10-08T13:30:53,29.27,3.31,0.152,6.79,28.622249,77.18855
768,1,2025-10-03T07:41:51,52.79,7.3,0.164,8.3,28.601858,77.211402
769,44,2025-09-16T02:14:56,5.0,0.5,0.149,6.0,28.620585,77.179597
770,22,2025-09-09T19:28:34,58.77,7.26,0.168,7.41,28.60442,77.229416
771,37,2025-10-13T06:45:47,50.95,7.21,0.228,8.49,28.601446,77.172319
772,32,2025-09-12T01:20:30,18.51,2.68,0.092,8.69,28.574536,77.189116
773,24,2025-09-20T17:00:28,49.05,4.72,0.107,5.77,28.607103,77.180743
774,42,2025-09-01T22:27:39,10.93,1.02,0.056,5.6,28.577455,77.191352
775,13,2025-10-08T02:14:13,22.71,2.04,0.181,5.39,28.57029,77.177451
776,15,2025-09-14T18:13:40,11.04,1.45,0.127,7.88,28.581505,77.198366
777,39,2025-10-12T05:13:26,18.17,2.63,0.113,8.68,28.613205,77.20876
778,9,2025-09-08T09:42:08,13.22,1.12,0.168,5.08,28.610517,77.175801
779,38,2025-10-15T00:06:16,23.44,3.09,0.178,7.91,28.601095,77.214781
780,8,2025-09-03T11:08:55,18.72,2.18,0.127,6.99,28.587749,77.226701
781,40,2025-09-13T06:59:35,31.38,4.67,0.086,8.93,28.607508,77.173207
782,26,2025-10-14T22:06:19,5.52,0.68,0.086,7.39,28.621232,77.208898
783,16,2025-10-13T18:40:32,6.6,0.58,0.127,5.27,28.608428,77.228844
784,40,2025-10-07T18:44:13,9.85,1.17,0.138,7.13,28.596969,77.226093
785,45,2025-10-07T23:26:19,58.85,7.17,0.069,7.31,28.591053,77.183138
786,17,2025-09-25T11:29:46,7.18,0.97,0.155,8.11,28.584626,77.206038
787,10,2025-09-26T00:32:32,33.77,5.05,0.064,8.97,28.601382,77.196807
788,31,2025-09-28T23:47:27,41.61,3.93,0.104,5.67,28.617571,77.17369
789,35,2025-10-01T04:48:14,35.88,4.51,0.194,7.54,28.583711,77.177096
790,13,2025-09-06T13:33:23,16.81,1.92,0.02,6.85,28.594148,77.185492
791,35,2025-10-14T15:18:46,12.63,1.56,0.205,7.41,28.593322,77.179519
792,38,2025-09-14T21:38:31,39.35,4.98,0.194,7.59,28.583548,77.170206
793,6,2025-09-19T16:35:46,51.52,5.42,0.209,6.31,28.615893,77.185815
794,11,2025-09-29T23:02:35,11.45,1.67,0.215,8.75,28.605769,77.182672
795,20,2025-10-19T07:30:52,49.21,7.15,0.241,8.72,28.610311,77.200423
796,6,2025-10-17T19:57:14,59.12,6.49,0.152,6.59,28.600002,77.194714
797,32,2025-10-18T16:23:36,31.21,3.49,0.205,6.71,28.627549,77.188351
798,21,2025-09-13T07:29:33,32.61,3.82,0.097,7.03,28.590004,77.179466
799,32,2025-10-13T22:30:37,5.2,0.5,0.164,5.77,28.625885,77.22197
800,41,2025-10-16T17:16:40,48.61,7.06,0.069,8.71,28.61167,77.207906
801,24,2025-09-12T10:27:20,20.22,2.6,0.228,7.72,28.58157,77.18235
802,2,2025-09-07T12:41:09,8.04,0.78,0.142,5.82,28.610567,77.17499
803,4,2025-10-15T03:10:07,35.65,3.38,0.177,5.69,28.599799,77.17661
804,21,2025-09-16T03:30:41,49.01,7.09,0.244,8.68,28.576324,77.221426
805,26,2025-09-25T14:50:34,24.77,2.4,0.188,5.81,28.597565,77.189008
806,19,2025-09-08T15:09:55,19.42,1.68,0.199,5.19,28.587002,77.200295
807,31,2025-10-13T05:28:36,28.06,2.48,0.198,5.3,28.624322,77.170546
808,28,2025-09-01T02:52:50,36.76,5.22,0.157,8.52,28.59473,77.206223
809,3,2025-09-01T07:38:49,26.43,3.87,0.106,8.79,28.579485,77.170148
810,42,2025-09-02T20:40:08,47.45,6.34,0.179,8.02,28.62421,77.202344
811,17,2025-09-26T19:46:47,45.75,6.52,0.21,8.55,28.599488,77.227495
812,34,2025-09-13T02:26:57,29.31,2.79,0.201,5.71,28.614145,77.188846
813,26,2025-10-03T10:58:35,9.14,0.89,0.194,5.84,28.598486,77.186569
814,12,2025-10-08T23:37:30,10.8,0.88,0.02,4.89,28.588788,77.202816
815,9,2025-10-05T14:44:53,19.93,2.71,0.183,8.16,28.574645,77.184697
816,31,2025-09-30T12:33:43,41.22,3.86,0.19,5.62,28.579596,77.211195
817,17,2025-09-22T07:14:41,17.75,2.38,0.143,8.05,28.610428,77.202547
818,17,2025-10-19T01:55:27,19.4,1.57,0.287,4.86,28.591804,77.210182
819,10,2025-09-18T12:37:20,7.11,0.69,0.057,5.82,28.603815,77.221613
820,42,2025-09-21T08:19:09,14.96,1.32,0.098,5.29,28.587275,77.185987
821,20,2025-09-09T20:43:56,9.59,1.0,0.109,6.26,28.594445,77.195443
822,22,2025-09-08T18:44:52,28.36,3.13,0.167,6.62,28.628438,77.196731
823,27,2025-10-11T03:57:20,36.96,4.99,0.18,8.1,28.578197,77.189586
824,24,2025-09-11T19:06:41,37.99,5.04,0.058,7.96,28.614751,77.194997
825,21,2025-09-30T19:37:45,50.47,6.13,0.107,7.29,28.612816,77.191914
826,1,2025-09-14T21:54:55,10.48,1.31,0.106,7.5,28.616019,77.19988
827,43,2025-09-28T05:16:30,49.67,4.07,0.215,4.92,28.598227,77.218817
828,38,2025-09-06T07:33:52,17.32,1.93,0.135,6.69,28.622648,77.172933
829,29,2025-09-01T23:49:18,26.97,3.7,0.231,8.23,28.593584,77.228869
830,34,2025-09-04T13:29:42,18.78,1.72,0.216,5.5,28.573451,77.192529
831,32,2025-10-09T01:00:43,50.65,7.39,0.216,8.75,28.571736,77.228893
832,22,2025-10-16T17:28:29,29.14,3.52,0.188,7.25,28.584622,77.212732
833,2,2025-10-18T04:14:40,9.9,0.82,0.124,4.97,28.627609,77.210943
834,12,2025-10-19T19:48:33,27.78,3.84,0.134,8.29,28.586087,77.173688
835,34,2025-09-14T21:39:39,22.99,2.39,0.078,6.24,28.619295,77.221993
836,27,2025-09-25T18:01:09,46.41,3.72,0.11,4.81,28.583268,77.173467
837,15,2025-10-12T18:28:06,35.02,4.4,0.085,7.54,28.617628,77.211493
838,4,2025-09-28T18:38:36,33.23,3.12,0.133,5.63,28.628078,77.217087
839,33,2025-09-11T13:39:18,55.05,6.06,0.164,6.6,28.572705,77.1982
840,22,2025-10-05T18:07:53,54.89,7.49,0.03,8.19,28.584431,77.189134
841,40,2025-09-08T15:08:34,25.38,2.45,0.213,5.79,28.628765,77.219044
842,4,2025-09-13T01:33:14,43.44,5.42,0.198,7.49,28.625359,77.175026
843,30,2025-10-10T21:53:22,5.8,0.81,0.214,8.38,28.577755,77.219122
844,48,2025-10-15T03:08:50,52.53,5.94,0.087,6.78,28.588398,77.215368
845,28,2025-09-13T23:34:57,30.57,2.62,0.062,5.14,28.621601,77.228458
846,18,2025-10-14T20:42:34,5.19,0.61,0.106,7.05,28.570655,77.173256
847,38,2025-10-16T21:32:53,43.46,5.85,0.082,8.08,28.573816,77.186358
848,20,2025-10-12T18:06:35,13.38,1.31,0.057,5.87,28.597663,77.18408
849,43,2025-09-21T02:47:46,29.02,2.51,0.157,5.19,28.613006,77.203806
850,13,2025-09-11T14:52:30,46.81,6.18,0.05,7.92,28.58821,77.180966
851,45,2025-10-11T05:15:47,39.83,4.09,0.093,6.16,28.627178,77.223286
852,37,2025-09-10T17:02:45,28.1,3.36,0.258,7.17,28.609349,77.219057
853,33,2025-09-26T08:19:16,20.05,2.11,0.211,6.31,28.588696,77.223252
854,47,2025-09-25T00:26:02,45.82,4.28,0.225,5.6,28.624835,77.172762
855,46,2025-09-25T15:39:00,49.03,7.11,0.195,8.7,28.614454,77.172686
856,38,2025-09-15T05:29:29,14.38,1.34,0.257,5.59,28.592768,77.201273
857,43,2025-10-10T06:37:36,58.4,6.51,0.162,6.69,28.614577,77.195872
858,46,2025-10-01T09:37:04,43.46,4.96,0.103,6.85,28.594199,77.228311
859,23,2025-09-16T16:49:39,12.37,1.74,0.224,8.44,28.618731,77.223549
860,37,2025-10-03T13:29:01,8.11,0.88,0.145,6.51,28.607361,77.227605
861,22,2025-10-15T04:11:02,59.2,5.86,0.275,5.94,28.578137,77.183807
862,25,2025-09-05T11:40:29,42.38,4.91,0.256,6.95,28.617376,77.210026
863,50,2025-09-20T04:16:10,31.24,4.26,0.132,8.18,28.604711,77.172866
864,14,2025-09-10T00:17:22,7.55,0.71,0.241,5.64,28.592685,77.221018
865,1,2025-09-02T11:33:21,35.35,3.39,0.134,5.75,28.618502,77.215146
866,15,2025-09-15T09:18:07,6.12,0.57,0.175,5.59,28.594913,77.200734
867,41,2025-09-29T19:33:24,39.93,4.95,0.135,7.44,28.585205,77.183052
868,3,2025-09-10T21:04:23,15.25,1.84,0.185,7.24,28.601219,77.1911
869,1,2025-10-10T23:19:00,14.49,1.22,0.279,5.05,28.624305,77.199738
870,49,2025-09-19T05:24:42,14.14,1.61,0.173,6.83,28.617949,77.193181
871,22,2025-10-11T23:18:05,44.64,5.18,0.02,6.96,28.580655,77.189736
872,5,2025-10-11T12:01:33,55.56,6.2,0.02,6.7,28.571946,77.178408
873,2,2025-10-12T19:33:51,18.21,1.61,0.274,5.3,28.59337,77.21143
874,25,2025-10-02T12:15:39,57.61,5.38,0.144,5.6,28.619315,77.212611
875,23,2025-09-19T00:07:10,24.2,2.22,0.212,5.5,28.620708,77.188883
876,31,2025-09-12T05:21:54,18.94,1.74,0.151,5.51,28.605819,77.200589
877,28,2025-10-01T05:57:10,19.33,2.44,0.141,7.57,28.584557,77.192472
878,29,2025-09-02T18:39:11,23.68,2.25,0.057,5.7,28.590777,77.173965
879,49,2025-09-27T17:15:58,51.99,4.74,0.203,5.47,28.606512,77.174184
880,40,2025-10-04T12:06:38,7.98,1.03,0.152,7.74,28.625139,77.187785
881,8,2025-10-19T09:03:24,9.79,0.79,0.034,4.84,28.59405,77.218589
882,14,2025-09-29T17:29:28,15.64,1.71,0.225,6.56,28.617073,77.215138
883,44,2025-09-30T10:15:27,17.15,2.26,0.057,7.91,28.616632,77.176225
884,24,2025-10-02T13:13:38,20.36,2.79,0.091,8.22,28.594096,77.18883
885,24,2025-09-18T20:35:24,19.02,2.44,0.02,7.7,28.574972,77.184979
886,17,2025-09-22T16:36:50,19.39,1.61,0.321,4.98,28.624773,77.229864
887,13,2025-10-07T12:33:12,30.86,2.76,0.322,5.37,28.609284,77.194049
888,45,2025-10-15T19:24:35,36.47,3.86,0.081,6.35,28.614871,77.178485
889,25,2025-09-12T07:20:20,5.57,0.64,0.12,6.89,28.596594,77.176269
890,46,2025-10-05T23:36:36,11.11,1.42,0.183,7.67,28.570583,77.188345
891,17,2025-09-20T04:01:48,30.76,2.49,0.155,4.86,28.623195,77.209799
892,37,2025-09-25T19:53:25,21.6,3.22,0.201,8.94,28.606345,77.197783
893,47,2025-10-04T06:01:33,12.6,1.58,0.084,7.52,28.616489,77.186505
894,49,2025-09-13T17:35:30,39.95,3.34,0.183,5.02,28.605287,77.196943
895,28,2025-09-10T19:08:42,10.96,1.5,0.028,8.21,28.627671,77.208818
896,25,2025-09-11T08:16:46,25.71,3.21,0.239,7.49,28.582824,77.204449
897,12,2025-09-01T18:49:45,10.84,1.35,0.127,7.47,28.623487,77.228319
898,35,2025-09-01T17:29:29,35.02,3.04,0.138,5.21,28.573836,77.197768
899,5,2025-09-30T02:57:47,44.56,6.22,0.132,8.38,28.623444,77.211821
900,1,2025-10-17T18:28:06,26.39,3.02,0.167,6.87,28.581757,77.180267
901,14,2025-10-15T05:16:28,58.78,6.51,0.149,6.65,28.609878,77.211268
902,44,2025-09-13T16:48:40,13.43,1.54,0.173,6.88,28.622314,77.226021
903,37,2025-09-21T11:10:58,59.75,6.06,0.335,6.09,28.57425,77.197486
904,43,2025-10-03T17:48:47,10.12,1.45,0.221,8.6,28.624925,77.193887
905,24,2025-09-19T23:01:24,41.55,4.56,0.145,6.58,28.607745,77.175321
906,36,2025-09-10T03:03:06,40.18,5.29,0.089,7.9,28.596148,77.170851
907,36,2025-10-05T17:48:18,21.04,2.19,0.14,6.25,28.609168,77.221846
908,34,2025-09-01T04:23:53,26.42,3.83,0.192,8.7,28.626533,77.180031
909,28,2025-10-01T12:34:12,49.07,7.0,0.133,8.56,28.620762,77.185964
910,8,2025-09-23T18:14:45,18.25,2.48,0.302,8.15,28.58402,77.225352
911,9,2025-10-17T08:51:20,5.77,0.53,0.235,5.51,28.58366,77.21331
912,31,2025-10-06T12:40:54,13.96,2.02,0.048,8.68,28.583207,77.209931
913,29,2025-09-22T10:26:15,6.58,0.96,0.169,8.75,28.571709,77.206228
914,8,2025-09-16T19:17:19,36.77,3.57,0.174,5.83,28.588031,77.226185
915,16,2025-10-17T21:45:30,26.89,3.86,0.264,8.61,28.615405,77.216078
916,44,2025-10-04T01:02:01,51.82,5.76,0.14,6.67,28.577901,77.209993
917,41,2025-09-11T00:48:09,53.13,7.32,0.199,8.27,28.588268,77.216381
918,49,2025-10-02T23:24:11,30.79,3.71,0.128,7.23,28.573502,77.193944
919,35,2025-09-04T23:55:47,55.58,6.11,0.129,6.6,28.577387,77.224564
920,43,2025-09-08T05:15:04,9.34,1.29,0.179,8.29,28.612169,77.21382
921,16,2025-10-14T15:01:28,19.34,1.98,0.154,6.14,28.577429,77.187026
922,1,2025-09-09T06:48:02,12.52,1.84,0.078,8.82,28.621236,77.184706
923,47,2025-09-09T05:47:57,33.17,3.37,0.197,6.1,28.600256,77.181476
924,9,2025-09-13T03:40:02,16.46,2.33,0.137,8.49,28.571131,77.170089
925,40,2025-10-02T02:31:26,11.47,1.17,0.114,6.12,28.595716,77.212852
926,29,2025-09-22T06:40:07,58.38,7.81,0.093,8.03,28.620332,77.197991
927,30,2025-10-01T11:10:48,55.41,6.69,0.167,7.24,28.608018,77.201372
928,40,2025-09-29T15:10:24,34.49,3.56,0.145,6.19,28.624973,77.185723
929,6,2025-09-02T08:30:17,53.33,5.55,0.02,6.24,28.623955,77.176276
930,12,2025-09-06T05:55:15,45.74,4.1,0.287,5.38,28.588192,77.210064
931,2,2025-09-18T07:51:45,8.88,1.24,0.2,8.38,28.601062,77.18436
932,40,2025-10-16T11:40:44,30.13,2.56,0.197,5.1,28.589118,77.181668
933,3,2025-09-30T09:35:11,26.11,3.47,0.167,7.97,28.580234,77.213935
934,43,2025-10-04T23:16:53,13.14,1.75,0.197,7.99,28.629071,77.184789
935,36,2025-09-06T00:11:48,52.53,6.27,0.12,7.16,28.582308,77.181572
936,44,2025-09-17T14:40:11,46.43,4.06,0.081,5.25,28.601255,77.181513
937,25,2025-10-18T05:57:35,15.93,1.34,0.136,5.05,28.629167,77.195966
938,34,2025-09-11T04:07:05,43.07,4.54,0.02,6.32,28.60475,77.226422
939,3,2025-09-30T21:53:48,55.97,4.67,0.204,5.01,28.621178,77.188876
940,32,2025-09-29T17:12:42,19.18,2.82,0.089,8.82,28.607242,77.22661
941,24,2025-09-28T14:03:37,23.36,2.34,0.173,6.01,28.613268,77.204946
942,19,2025-10-10T19:34:33,21.44,3.0,0.087,8.4,28.578581,77.197482
943,6,2025-09-29T20:06:35,27.46,2.44,0.099,5.33,28.583515,77.198723
944,35,2025-09-03T05:31:35,7.21,0.8,0.109,6.66,28.606644,77.2184
945,39,2025-09-05T12:04:19,23.03,3.18,0.076,8.28,28.603244,77.196676
946,38,2025-09-07T21:29:19,20.4,2.7,0.23,7.94,28.602992,77.176416
947,36,2025-10-05T02:54:22,6.51,0.65,0.186,5.99,28.57049,77.188885
948,17,2025-10-01T20:11:10,58.65,6.91,0.056,7.07,28.616702,77.187033
949,25,2025-10-08T11:46:35,18.17,1.82,0.105,6.01,28.574189,77.222627
950,39,2025-10-11T01:36:44,25.86,2.19,0.07,5.08,28.625548,77.188503
951,50,2025-10-02T04:24:51,42.21,4.23,0.111,6.01,28.583122,77.203227
952,5,2025-09-06T02:04:20,57.17,4.9,0.175,5.14,28.607455,77.177925
953,7,2025-09-18T07:55:45,14.13,1.63,0.052,6.92,28.599056,77.210644
954,37,2025-10-08T02:28:06,58.76,8.37,0.149,8.55,28.625327,77.19169
955,47,2025-09-09T15:49:23,58.52,6.68,0.113,6.85,28.60966,77.21573
956,4,2025-10-12T19:18:20,42.45,6.09,0.192,8.61,28.602301,77.221929
957,3,2025-09-24T16:51:39,54.94,7.61,0.234,8.31,28.603557,77.197574
958,28,2025-09-28T23:05:32,8.53,0.78,0.189,5.49,28.615645,77.184981
959,20,2025-10-18T16:39:47,34.34,3.61,0.128,6.31,28.576634,77.192754
960,44,2025-10-03T11:40:36,46.79,4.23,0.229,5.42,28.617945,77.17051
961,9,2025-10-16T05:37:15,21.25,2.84,0.092,8.02,28.581676,77.173621
962,22,2025-09-09T06:24:25,14.94,1.82,0.124,7.31,28.618169,77.182208
963,48,2025-10-13T03:44:17,5.61,0.76,0.196,8.13,28.61468,77.19811
964,35,2025-09-20T07:46:04,37.26,5.49,0.116,8.84,28.574997,77.19075
